ID_RESENA,PK_RELACIONAL,NOMBRE_RECURSO,BARRIO_RECURSO,CATEGORIA_RECURSO,TEXTO_RESENA,CALIFICACION,FECHA,IDIOMA,AUTOR_SINTETICO,DATASET_SINTETICO
C0028137,R018785,ASESORIA METEO MINGUEZ,Villaverde Alto - Casco Histórico de Villaverde,hoteles,"Repetiremos. Desayuno variado y rico, habitaciones limpias y comodas, personal amabilisimo. Volveremos.",5,2025-05-26,es,Sofia P.,True
C0028138,R018785,ASESORIA METEO MINGUEZ,Villaverde Alto - Casco Histórico de Villaverde,hoteles,"Loved it. One of the highlights of our trip, clean and welcoming.",5,2023-10-13,en,Chiara T.,True
C0028139,R018787,LA EMILITA,Villaverde Alto - Casco Histórico de Villaverde,restaurantes,"Muy recomendable. Cocina tradicional bien ejecutada, productos muy frescos. Volveremos.",5,2024-04-08,es,Olivia C.,True
C0028140,R018787,LA EMILITA,Villaverde Alto - Casco Histórico de Villaverde,restaurantes,"A wonderful experience, clean and welcoming, great value for money.",5,2024-02-08,en,Marie M.,True
C0028141,R018787,LA EMILITA,Villaverde Alto - Casco Histórico de Villaverde,restaurantes,"Loved it. The staff were lovely, beautiful and well kept, the food was delicious.",5,2024-04-18,en,Paul L.,True
C0028142,R018787,LA EMILITA,Villaverde Alto - Casco Histórico de Villaverde,restaurantes,"Honestly, it was okay, decent for a quick visit.",3,2024-04-06,en,Giulia H.,True
C0028143,R018787,LA EMILITA,Villaverde Alto - Casco Histórico de Villaverde,restaurantes,"Overall, nothing special but fine, decent for a quick visit, it was okay.",3,2025-05-22,en,Tom B.,True
C0028144,R018787,LA EMILITA,Villaverde Alto - Casco Histórico de Villaverde,restaurantes,"El pescado y la carne de primera, buena relacion calidad-precio. Un 10.",5,2025-10-09,es,Sergio R.,True
C0028145,R018788,APLICACIONES TRIANGULO,Villaverde Alto - Casco Histórico de Villaverde,deporte,"Volveremos seguro. Buena relacion calidad-precio, vestuarios amplios y limpios. Lo recomiendo.",5,2025-01-17,es,Marta C.,True
C0028146,R018791,ACOVIAL,Villaverde Alto - Casco Histórico de Villaverde,ocio,"Ottimo rapporto qualita-prezzo, ci e piaciuto molto.",5,2023-05-04,it,Diego F.,True
C0028147,R018792,CENTRO SOCIO CULTURAL MARCONI,Villaverde Alto - Casco Histórico de Villaverde,cultura,"Great value for money, stunning place, one of the highlights of our trip.",4,2025-02-13,en,Chiara T.,True
C0028148,R018792,CENTRO SOCIO CULTURAL MARCONI,Villaverde Alto - Casco Histórico de Villaverde,cultura,"Volveremos seguro. La exposicion temporal merece la pena, una joya del arte en Madrid, muy bien conservado y explicado. Un 10.",5,2024-01-30,es,Sophie G.,True
C0028149,R018793,HOTEL VÉRTICE,Villaverde Alto - Casco Histórico de Villaverde,restaurantes,"Nos encanto. Las tapas riquisimas, postres caseros deliciosos, la paella espectacular. Merece mucho la pena.",4,2024-03-12,es,Sophie M.,True
C0028150,R018793,HOTEL VÉRTICE,Villaverde Alto - Casco Histórico de Villaverde,restaurantes,"Terraza agradable para cenar, postres caseros deliciosos.",5,2023-11-29,es,Joao C.,True
C0028151,R018794,CRUDITES,Villaverde Alto - Casco Histórico de Villaverde,restaurantes,"Muy recomendable. Ambiente acogedor, terraza agradable para cenar, productos muy frescos.",5,2024-12-08,es,John B.,True
C0028152,R018794,CRUDITES,Villaverde Alto - Casco Histórico de Villaverde,restaurantes,"Raciones generosas, la comida estaba deliciosa, terraza agradable para cenar. Un 10.",4,2023-03-02,es,Marco B.,True
C0028153,R018796,CENTRO DE DIA MUNICIPAL SAN LUCIANO,Ángeles,hoteles,"One of the highlights of our trip, absolutely worth the visit, great value for money.",4,2025-12-26,en,Chiara C.,True
C0028154,R018798,JUEGOS Y APUESTAS DEL ESTADO,Media Legua,ocio,"Repetiremos. Ideal para ir con amigos, repetiremos seguro. Lo recomiendo.",5,2025-09-03,es,Nuria H.,True
C0028155,R018798,JUEGOS Y APUESTAS DEL ESTADO,Media Legua,ocio,"La verdad, correcto para pasar el rato, bien aunque un poco caro.",3,2024-02-06,es,Anna C.,True
C0028156,R018799,MANOLO BAKES,Media Legua,restaurantes,"En general, carta corta pero suficiente, raciones normales, la comida correcta sin destacar. Ni fu ni fa.",3,2025-03-05,es,Giulia B.,True
C0028157,R018802,BAR LORENA,Vinateros,restaurantes,"Loved it. Absolutely worth the visit, the food was delicious, stunning place.",4,2023-02-13,en,Elena C.,True
C0028158,R018802,BAR LORENA,Vinateros,restaurantes,"One of the highlights of our trip, great value for money, we loved every minute.",5,2023-10-01,en,Luis F.,True
C0028159,R018802,BAR LORENA,Vinateros,restaurantes,"Volveremos seguro. Terraza agradable para cenar, productos muy frescos. Lo recomiendo.",5,2024-06-05,es,Paul S.,True
C0028160,R018803,AFAEMO,Pavones,hoteles,"Volveremos seguro. Excelente descanso, buena relacion calidad-precio, habitaciones limpias y comodas. Un 10.",4,2024-12-15,es,Marta S.,True
C0028161,R018804,AFAEMO,Pavones,hoteles,"Para ser sinceros, desayuno mejorable, bien situado aunque paredes finas, cumple para dormir sin lujos. Ni fu ni fa.",3,2023-05-30,es,Ivan T.,True
C0028162,R018805,AFAEMO,Pavones,hoteles,"La verdad, desayuno mejorable, bien situado aunque paredes finas, cumple para dormir sin lujos. Cumple.",3,2024-05-15,es,Elena T.,True
C0028163,R018805,AFAEMO,Pavones,hoteles,"Volveremos seguro. Buena relacion calidad-precio, ubicacion perfecta y bien comunicado, insonorizacion estupenda. Merece mucho la pena.",4,2024-10-29,es,Pablo C.,True
C0028164,R018805,AFAEMO,Pavones,hoteles,"Volveremos seguro. Buena relacion calidad-precio, cama muy comoda, personal amabilisimo. Un 10.",5,2025-06-03,es,Ana T.,True
C0028165,R018805,AFAEMO,Pavones,hoteles,"Nos encanto. Excelente descanso, desayuno variado y rico, ubicacion perfecta y bien comunicado. Un 10.",5,2024-06-16,es,Anna R.,True
C0028166,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"On a adore, une tres belle experience.",5,2024-10-09,fr,Anna M.,True
C0028167,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"Hat uns sehr gefallen, toller Ort.",4,2025-02-23,de,Clara L.,True
C0028168,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"Loved it. The food was delicious, stunning place, the staff were lovely.",4,2024-02-13,en,John R.,True
C0028169,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"Ci e piaciuto molto, posto stupendo, un'esperienza bellissima.",4,2024-09-03,it,Giulia B.,True
C0028170,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"Une tres belle experience, on a adore.",5,2024-11-27,fr,Hans S.,True
C0028171,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"Recepcion 24 horas muy util, personal amabilisimo, excelente descanso. Un 10.",4,2024-09-11,es,Anna H.,True
C0028172,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"Para ser sinceros, bien situado aunque paredes finas, cumple para dormir sin lujos.",3,2024-12-25,es,Luis V.,True
C0028173,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"One of the highlights of our trip, great value for money.",4,2023-05-21,en,Olivia B.,True
C0028174,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"Habitaciones limpias y comodas, excelente descanso, buena relacion calidad-precio. Merece mucho la pena.",5,2024-10-12,es,Liam M.,True
C0028175,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"Highly recommended. The staff were lovely, great value for money, stunning place.",5,2024-11-28,en,Luis R.,True
C0028176,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"La verdad, correcto para una noche, bien situado aunque paredes finas, habitacion algo pequeña.",5,2023-03-31,es,Paul V.,True
C0028177,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"Loved it. One of the highlights of our trip, stunning place, the staff were lovely.",5,2023-10-01,en,Carlos R.,True
C0028178,R018807,GRUPO SCOUTS KENYA 225,Pavones,hoteles,"Highly recommended. Great value for money, clean and welcoming, beautiful and well kept.",5,2024-04-12,en,Ana H.,True
C0028179,R018810,SARALATMA ESCUELA DE TAICHI Y YOGA,Marroquina,deporte,"Freundliches Personal, gutes Preis-Leistungs-Verhaeltnis.",5,2023-08-12,de,Sophie R.,True
C0028180,R018812,HOTEL ENRIQUE ASADOR,Villaverde Alto - Casco Histórico de Villaverde,restaurantes,"Terraza agradable para cenar, la paella espectacular. Un 10.",5,2024-07-13,es,Anna S.,True
C0028181,R018813,ONG AYUDA SANITARIA,Villaverde Alto - Casco Histórico de Villaverde,hoteles,"Toller Ort, hat uns sehr gefallen, freundliches Personal.",4,2023-03-27,de,Elena R.,True
C0028182,R018814,GAME / LOCAL 17 Y 18,Media Legua,ocio,"La verdad, esta entretenido sin mas, correcto para pasar el rato, bien aunque un poco caro. Sin mas.",5,2025-06-10,es,Olivia S.,True
C0028183,R018815,PISTA DE PATINAJE /(LOCAL 201 AL 204 Y LOCAL 207),Fontarrón,deporte,"Volveremos seguro. Buena relacion calidad-precio, vestuarios amplios y limpios, material moderno y cuidado. Lo recomiendo.",4,2024-01-01,es,Pedro V.,True
C0028184,R018816,THE BOX FIT & FIGHT CLUB,Fontarrón,deporte,"Repetiremos. Vestuarios amplios y limpios, piscina en buen estado, material moderno y cuidado. Merece mucho la pena.",5,2025-12-03,es,Elena T.,True
C0028185,R018820,APANEFA,Pavones,hoteles,"Muy recomendable. Personal amabilisimo, habitaciones limpias y comodas. Merece mucho la pena.",5,2024-11-11,es,Anna F.,True
C0028186,R018820,APANEFA,Pavones,hoteles,"Loved it. The staff were lovely, great value for money, we loved every minute.",5,2024-10-25,en,Olivia P.,True
C0028187,R018820,APANEFA,Pavones,hoteles,"Boa relacao qualidade-preco, lugar lindo, pessoal simpatico.",5,2023-12-24,pt,Ivan B.,True
C0028188,R018820,APANEFA,Pavones,hoteles,"Highly recommended. We loved every minute, stunning place, the staff were lovely.",4,2025-01-31,en,Ana L.,True
C0028189,R018820,APANEFA,Pavones,hoteles,"Ottimo rapporto qualita-prezzo, personale gentile, un'esperienza bellissima.",5,2025-07-13,it,Elena H.,True
C0028190,R018820,APANEFA,Pavones,hoteles,"Ottimo rapporto qualita-prezzo, personale gentile, un'esperienza bellissima.",4,2024-01-13,it,Emma S.,True
C0028191,R018820,APANEFA,Pavones,hoteles,"Honestly, average overall, nothing special but fine, it was okay.",3,2025-10-22,en,Ana M.,True
C0028192,R018821,NEUROPSICOLOGIA,Pavones,hoteles,"Muy recomendable. Personal amabilisimo, recepcion 24 horas muy util.",5,2024-09-11,es,Ivan L.,True
C0028193,R018822,ASOCIACION DE AFECTADOS DEL SINDROME TOXICO DE MORATALAZ,Pavones,hoteles,"Highly recommended. The staff were lovely, stunning place, clean and welcoming.",5,2025-06-06,en,Laura F.,True
C0028194,R018822,ASOCIACION DE AFECTADOS DEL SINDROME TOXICO DE MORATALAZ,Pavones,hoteles,"We loved every minute, the staff were lovely.",4,2025-05-04,en,Carlos F.,True
C0028195,R018822,ASOCIACION DE AFECTADOS DEL SINDROME TOXICO DE MORATALAZ,Pavones,hoteles,"Hat uns sehr gefallen, ein wunderbares Erlebnis.",5,2024-03-08,de,Sofia S.,True
C0028196,R018822,ASOCIACION DE AFECTADOS DEL SINDROME TOXICO DE MORATALAZ,Pavones,hoteles,"Niente di speciale, va bene per una visita veloce, abbastanza affollato.",3,2025-05-03,it,Marie G.,True
C0028197,R018822,ASOCIACION DE AFECTADOS DEL SINDROME TOXICO DE MORATALAZ,Pavones,hoteles,"Muy recomendable. Personal amabilisimo, excelente descanso. Lo recomiendo.",4,2023-09-17,es,Ivan V.,True
C0028198,R018822,ASOCIACION DE AFECTADOS DEL SINDROME TOXICO DE MORATALAZ,Pavones,hoteles,"Ganz okay, nichts Besonderes, durchschnittlich.",3,2024-07-10,de,Giulia C.,True
C0028199,R018822,ASOCIACION DE AFECTADOS DEL SINDROME TOXICO DE MORATALAZ,Pavones,hoteles,"Repetiremos. Excelente descanso, buena relacion calidad-precio. Merece mucho la pena.",5,2025-01-14,es,Javier V.,True
C0028200,R018822,ASOCIACION DE AFECTADOS DEL SINDROME TOXICO DE MORATALAZ,Pavones,hoteles,"Highly recommended. Absolutely worth the visit, we loved every minute, a wonderful experience.",4,2025-10-09,en,Sophie V.,True
C0028201,R018822,ASOCIACION DE AFECTADOS DEL SINDROME TOXICO DE MORATALAZ,Pavones,hoteles,"Ci e piaciuto molto, posto stupendo.",4,2023-04-29,it,Pablo V.,True
C0028202,R018822,ASOCIACION DE AFECTADOS DEL SINDROME TOXICO DE MORATALAZ,Pavones,hoteles,"Nos encanto. Personal amabilisimo, ubicacion perfecta y bien comunicado, cama muy comoda.",3,2024-07-02,es,Sophie F.,True
C0028203,R018823,BAR RESTAURANTE CAFETERIA LA ESTRELLA,Pavones,restaurantes,"Highly recommended. One of the highlights of our trip, we loved every minute.",5,2023-03-01,en,Emma T.,True
C0028204,R018825,HELADERIA TATTASU,Marroquina,restaurantes,"Muy recomendable. Raciones generosas, ambiente acogedor. Volveremos.",5,2024-08-08,es,Diego B.,True
C0028205,R018825,HELADERIA TATTASU,Marroquina,restaurantes,"Terraza agradable para cenar, buena relacion calidad-precio.",4,2023-05-03,es,Giulia P.,True
C0028206,R018825,HELADERIA TATTASU,Marroquina,restaurantes,"Nos encanto. La comida estaba deliciosa, postres caseros deliciosos. Volveremos.",5,2024-08-05,es,Marco S.,True
C0028207,R018826,PREDIF,Marroquina,hoteles,"Mau servico, muito dececionante, cheio demais.",3,2024-02-01,pt,Olivia T.,True
C0028208,R018826,PREDIF,Marroquina,hoteles,"Nos encanto. Personal amabilisimo, desayuno variado y rico. Merece mucho la pena.",4,2024-01-02,es,Pedro P.,True
C0028209,R018826,PREDIF,Marroquina,hoteles,"Posto stupendo, ottimo rapporto qualita-prezzo.",4,2025-06-02,it,Carlos B.,True
C0028210,R018826,PREDIF,Marroquina,hoteles,"Highly recommended. A wonderful experience, great value for money, clean and welcoming.",5,2024-09-23,en,Elena F.,True
C0028211,R018826,PREDIF,Marroquina,hoteles,"Muy recomendable. Insonorizacion estupenda, ubicacion perfecta y bien comunicado, personal amabilisimo.",4,2024-10-03,es,Olivia R.,True
C0028212,R018826,PREDIF,Marroquina,hoteles,"Sinceramente, cobros inesperados en recepcion, no coincide con las fotos, mucho ruido por la noche.",2,2023-08-15,es,John P.,True
C0028213,R018826,PREDIF,Marroquina,hoteles,"Volveremos seguro. Excelente descanso, ubicacion perfecta y bien comunicado. Lo recomiendo.",5,2024-11-20,es,Marie H.,True
C0028214,R018827,BAR LAS PEÑAS 2,Marroquina,restaurantes,"Endroit magnifique, une tres belle experience, personnel adorable.",5,2023-11-20,fr,Ana T.,True
C0028215,R018828,LINNEO DE DECORACION,Marroquina,restaurantes,"Nos encanto. Platos caseros llenos de sabor, el vino de la casa acompaña genial. Merece mucho la pena.",4,2024-03-20,es,Javier C.,True
C0028216,R018830,BAR LA PERLA,Marroquina,restaurantes,"Loved it. The food was delicious, beautiful and well kept, the staff were lovely.",4,2025-11-12,en,Joao C.,True
C0028217,R018831,GOTHAM,Marroquina,restaurantes,"Carta corta pero suficiente, precio ajustado. Sin mas.",3,2024-09-23,es,Hans T.,True
C0028218,R018831,GOTHAM,Marroquina,restaurantes,"En general, precio ajustado, ambiente sencillo.",3,2023-07-02,es,Ivan R.,True
C0028219,R018831,GOTHAM,Marroquina,restaurantes,"Que decepcion. Raciones escasas para el precio, caro para lo que ofrecen, nos cobraron de mas. Muy mejorable.",2,2025-03-14,es,Liam M.,True
C0028220,R018832,LESSIA DECORACION,Marroquina,restaurantes,"Volveremos seguro. Ambiente acogedor, platos caseros llenos de sabor, la paella espectacular. Un 10.",4,2023-01-12,es,John V.,True
C0028221,R018837,LOTERIAS Y APUESTAS DEL ESTADO ADMON. Nº 452,Marroquina,ocio,"Volveremos seguro. Lo pasamos genial, gran ambiente. Un 10.",4,2023-05-07,es,Paul S.,True
C0028222,R018838,ESHIA MADRID GRUPO PALMIRA,Marroquina,deporte,"Repetiremos. Monitores atentos, material moderno y cuidado, instalaciones limpias y bien equipadas. Volveremos.",5,2023-07-22,es,Laura R.,True
C0028223,R018839,BIBLIOTECA PUBLICA MORATALAZ,Fontarrón,cultura,"Muy bien conservado y explicado, una coleccion impresionante, obras espectaculares. Merece mucho la pena.",5,2023-06-06,es,Hans C.,True
C0028224,R018839,BIBLIOTECA PUBLICA MORATALAZ,Fontarrón,cultura,"Overall, decent for a quick visit, nothing special but fine.",3,2024-03-07,en,Tom B.,True
C0028225,R018839,BIBLIOTECA PUBLICA MORATALAZ,Fontarrón,cultura,"Highly recommended. Great value for money, we loved every minute, one of the highlights of our trip.",4,2023-04-14,en,Sophie H.,True
C0028226,R018839,BIBLIOTECA PUBLICA MORATALAZ,Fontarrón,cultura,"Volveremos seguro. Personal informado y amable, audioguia muy completa. Merece mucho la pena.",4,2023-10-01,es,Giulia H.,True
C0028227,R018839,BIBLIOTECA PUBLICA MORATALAZ,Fontarrón,cultura,"Repetiremos. Muy bien conservado y explicado, la exposicion temporal merece la pena. Volveremos.",5,2023-05-08,es,Giulia M.,True
C0028228,R018839,BIBLIOTECA PUBLICA MORATALAZ,Fontarrón,cultura,"Una joya del arte en Madrid, personal informado y amable, la exposicion temporal merece la pena. Merece mucho la pena.",4,2025-03-01,es,Pablo F.,True
C0028229,R018839,BIBLIOTECA PUBLICA MORATALAZ,Fontarrón,cultura,"Highly recommended. Great value for money, one of the highlights of our trip, absolutely worth the visit.",4,2023-03-15,en,Marie S.,True
C0028230,R018839,BIBLIOTECA PUBLICA MORATALAZ,Fontarrón,cultura,"Highly recommended. The food was delicious, we loved every minute.",4,2023-10-25,en,Laura R.,True
C0028231,R018839,BIBLIOTECA PUBLICA MORATALAZ,Fontarrón,cultura,"Loved it. Stunning place, the staff were lovely.",5,2023-07-24,en,Nuria C.,True
C0028232,R018840,DISCO BAR EL ESCONDITE,Fontarrón,restaurantes,"Repetiremos. Productos muy frescos, buena relacion calidad-precio, el pescado y la carne de primera. Merece mucho la pena.",5,2024-04-23,es,Hans L.,True
C0028233,R018840,DISCO BAR EL ESCONDITE,Fontarrón,restaurantes,"Muy recomendable. El vino de la casa acompaña genial, la comida estaba deliciosa. Volveremos.",5,2023-08-24,es,Javier F.,True
C0028234,R018840,DISCO BAR EL ESCONDITE,Fontarrón,restaurantes,"Ein wunderbares Erlebnis, hat uns sehr gefallen, toller Ort.",4,2024-08-17,de,John S.,True
C0028235,R018840,DISCO BAR EL ESCONDITE,Fontarrón,restaurantes,"Excellent rapport qualite-prix, personnel adorable.",4,2023-06-30,fr,Pedro T.,True
C0028236,R018841,BAR LA BODEGUILLA,Fontarrón,restaurantes,"En general, el servicio algo lento pero amable, precio ajustado. Ni fu ni fa.",5,2024-10-11,es,Nuria R.,True
C0028237,R018841,BAR LA BODEGUILLA,Fontarrón,restaurantes,"Nos encanto. Terraza agradable para cenar, platos caseros llenos de sabor. Merece mucho la pena.",4,2025-03-23,es,Nuria R.,True
C0028238,R018842,CARITAS,Marroquina,hoteles,"En general, bien situado aunque paredes finas, desayuno mejorable, cumple para dormir sin lujos. Cumple.",4,2024-10-31,es,John T.,True
C0028239,R018842,CARITAS,Marroquina,hoteles,"Nos encanto. Ubicacion perfecta y bien comunicado, cama muy comoda, habitaciones limpias y comodas. Lo recomiendo.",4,2024-12-05,es,Lucia T.,True
C0028240,R018844,BAR DE COPAS REMIENDOS,Marroquina,restaurantes,"Para ser sinceros, el servicio algo lento pero amable, cumple para una comida rapida, la comida correcta sin destacar.",3,2023-02-06,es,John L.,True
C0028241,R018844,BAR DE COPAS REMIENDOS,Marroquina,restaurantes,"Precio ajustado, cumple para una comida rapida, la comida correcta sin destacar. Sin mas.",3,2024-08-12,es,Anna F.,True
